# t(s)   x_grid(m)   x_solar(m)   bubble_x_grid(m)   bubble_x_solar(m)
1.063235553e-05  1.584438e+04  1.584438e+04  1.584438e+04  1.584438e+04
1.066362717e-05  1.589125e+04  1.589125e+04  1.589125e+04  1.589125e+04
1.069489880e-05  1.593813e+04  1.593813e+04  1.593813e+04  1.593813e+04
1.072617044e-05  1.598500e+04  1.598500e+04  1.598500e+04  1.598500e+04
1.075744207e-05  1.603188e+04  1.603188e+04  1.603188e+04  1.603188e+04
1.078871370e-05  1.607875e+04  1.607875e+04  1.607875e+04  1.607875e+04
1.081998534e-05  1.612563e+04  1.612563e+04  1.612563e+04  1.612563e+04
1.085125697e-05  1.617250e+04  1.617250e+04  1.617250e+04  1.617250e+04
1.088252861e-05  1.621938e+04  1.621938e+04  1.621938e+04  1.621938e+04
1.091380024e-05  1.626625e+04  1.626625e+04  1.626625e+04  1.626625e+04
1.094507187e-05  1.631313e+04  1.631313e+04  1.631313e+04  1.631313e+04
1.097634351e-05  1.636000e+04  1.636000e+04  1.636000e+04  1.636000e+04
1.100761514e-05  1.640688e+04  1.640688e+04  1.640688e+04  1.640688e+04
1.103888678e-05  1.645375e+04  1.645375e+04  1.645375e+04  1.645375e+04
1.107015841e-05  1.650063e+04  1.650063e+04  1.650063e+04  1.650063e+04
1.110143004e-05  1.654750e+04  1.654750e+04  1.654750e+04  1.654750e+04
1.113270168e-05  1.659438e+04  1.659438e+04  1.659438e+04  1.659438e+04
1.116397331e-05  1.664125e+04  1.664125e+04  1.664125e+04  1.664125e+04
1.119524495e-05  1.668813e+04  1.668813e+04  1.668813e+04  1.668813e+04
1.122651658e-05  1.673500e+04  1.673500e+04  1.673500e+04  1.673500e+04
1.125778821e-05  1.678188e+04  1.678188e+04  1.678188e+04  1.678188e+04
1.128905985e-05  1.682875e+04  1.682875e+04  1.682875e+04  1.682875e+04
1.132033148e-05  1.687563e+04  1.687563e+04  1.687563e+04  1.687563e+04
1.135160311e-05  1.692250e+04  1.692250e+04  1.692250e+04  1.692250e+04
1.138287475e-05  1.696938e+04  1.696938e+04  1.696938e+04  1.696938e+04
1.141414638e-05  1.701625e+04  1.701625e+04  1.701625e+04  1.701625e+04
1.144541802e-05  1.706313e+04  1.706313e+04  1.706313e+04  1.706313e+04
1.147668965e-05  1.711000e+04  1.711000e+04  1.711000e+04  1.711000e+04
1.150796128e-05  1.715688e+04  1.715688e+04  1.715688e+04  1.715688e+04
1.153923292e-05  1.720375e+04  1.720375e+04  1.720375e+04  1.720375e+04
1.157050455e-05  1.725063e+04  1.725063e+04  1.725063e+04  1.725063e+04
1.160177619e-05  1.729750e+04  1.729750e+04  1.729750e+04  1.729750e+04
1.163304782e-05  1.734438e+04  1.734438e+04  1.734438e+04  1.734438e+04
1.166431945e-05  1.739125e+04  1.739125e+04  1.739125e+04  1.739125e+04
1.169559109e-05  1.743813e+04  1.743813e+04  1.743813e+04  1.743813e+04
1.172686272e-05  1.748500e+04  1.748500e+04  1.748500e+04  1.748500e+04
1.175813436e-05  1.753188e+04  1.753188e+04  1.753188e+04  1.753188e+04
1.178940599e-05  1.757875e+04  1.757875e+04  1.757875e+04  1.757875e+04
1.182067762e-05  1.762563e+04  1.762563e+04  1.762563e+04  1.762563e+04
1.185194926e-05  1.767250e+04  1.767250e+04  1.767250e+04  1.767250e+04
1.188322089e-05  1.771938e+04  1.771938e+04  1.771938e+04  1.771938e+04
1.191449253e-05  1.776625e+04  1.776625e+04  1.776625e+04  1.776625e+04
1.194576416e-05  1.781313e+04  1.781313e+04  1.781313e+04  1.781313e+04
1.197703579e-05  1.786000e+04  1.786000e+04  1.786000e+04  1.786000e+04
1.200830743e-05  1.790688e+04  1.790688e+04  1.790688e+04  1.790688e+04
1.203957906e-05  1.795375e+04  1.795375e+04  1.795375e+04  1.795375e+04
1.207085069e-05  1.800063e+04  1.800063e+04  1.800063e+04  1.800063e+04
1.210212233e-05  1.804750e+04  1.804750e+04  1.804750e+04  1.804750e+04
1.213339396e-05  1.809438e+04  1.809438e+04  1.809438e+04  1.809438e+04
1.216466560e-05  1.814125e+04  1.814125e+04  1.814125e+04  1.814125e+04
1.219593723e-05  1.818813e+04  1.818813e+04  1.818813e+04  1.818813e+04
1.222720886e-05  1.823500e+04  1.823500e+04  1.823500e+04  1.823500e+04
1.225848050e-05  1.828188e+04  1.828188e+04  1.828188e+04  1.828188e+04
1.228975213e-05  1.832875e+04  1.832875e+04  1.832875e+04  1.832875e+04
1.232102377e-05  1.837563e+04  1.837563e+04  1.837563e+04  1.837563e+04
1.235229540e-05  1.842250e+04  1.842250e+04  1.842250e+04  1.842250e+04
1.238356703e-05  1.846938e+04  1.846938e+04  1.846938e+04  1.846938e+04
1.241483867e-05  1.851625e+04  1.851625e+04  1.851625e+04  1.851625e+04
1.244611030e-05  1.856313e+04  1.856313e+04  1.856313e+04  1.856313e+04
1.247738194e-05  1.861000e+04  1.861000e+04  1.861000e+04  1.861000e+04
1.250865357e-05  1.865688e+04  1.865688e+04  1.865688e+04  1.865688e+04
1.253992520e-05  1.870375e+04  1.870375e+04  1.870375e+04  1.870375e+04
1.257119684e-05  1.875063e+04  1.875063e+04  1.875063e+04  1.875063e+04
1.260246847e-05  1.879750e+04  1.879750e+04  1.879750e+04  1.879750e+04
1.263374011e-05  1.884438e+04  1.884438e+04  1.884438e+04  1.884438e+04
1.266501174e-05  1.889125e+04  1.889125e+04  1.889125e+04  1.889125e+04
1.269628337e-05  1.893813e+04  1.893813e+04  1.893813e+04  1.893813e+04
1.272755501e-05  1.898500e+04  1.898500e+04  1.898500e+04  1.898500e+04
1.275882664e-05  1.903188e+04  1.903188e+04  1.903188e+04  1.903188e+04
1.279009828e-05  1.907875e+04  1.907875e+04  1.907875e+04  1.907875e+04
1.282136991e-05  1.912563e+04  1.912563e+04  1.912563e+04  1.912563e+04
1.285264154e-05  1.917250e+04  1.917250e+04  1.917250e+04  1.917250e+04
1.288391318e-05  1.921938e+04  1.921938e+04  1.921938e+04  1.921938e+04
1.291518481e-05  1.926625e+04  1.926625e+04  1.926625e+04  1.926625e+04
1.294645644e-05  1.931313e+04  1.931313e+04  1.931313e+04  1.931313e+04
1.297772808e-05  1.936000e+04  1.936000e+04  1.936000e+04  1.936000e+04
1.300899971e-05  1.940688e+04  1.940688e+04  1.940688e+04  1.940688e+04
1.304027135e-05  1.945375e+04  1.945375e+04  1.945375e+04  1.945375e+04
1.307154298e-05  1.950063e+04  1.950063e+04  1.950063e+04  1.950063e+04
1.310281461e-05  1.954750e+04  1.954750e+04  1.954750e+04  1.954750e+04
1.313408625e-05  1.959438e+04  1.959438e+04  1.959438e+04  1.959438e+04
1.316535788e-05  1.964125e+04  1.964125e+04  1.964125e+04  1.964125e+04
1.319662952e-05  1.968813e+04  1.968813e+04  1.968813e+04  1.968813e+04
1.322790115e-05  1.973500e+04  1.973500e+04  1.973500e+04  1.973500e+04
1.325917278e-05  1.978188e+04  1.978188e+04  1.978188e+04  1.978188e+04
1.329044442e-05  1.982875e+04  1.982875e+04  1.982875e+04  1.982875e+04
1.332171605e-05  1.987563e+04  1.987563e+04  1.987563e+04  1.987563e+04
1.335298769e-05  1.992250e+04  1.992250e+04  1.992250e+04  1.992250e+04
1.338425932e-05  1.996938e+04  1.996938e+04  1.996938e+04  1.996938e+04
1.341553095e-05  2.001625e+04  2.001625e+04  2.001625e+04  2.001625e+04
1.344680259e-05  2.006313e+04  2.006313e+04  2.006313e+04  2.006313e+04
1.347807422e-05  2.011000e+04  2.011000e+04  2.011000e+04  2.011000e+04
1.350934586e-05  2.015688e+04  2.015688e+04  2.015688e+04  2.015688e+04
1.354061749e-05  2.020375e+04  2.020375e+04  2.020375e+04  2.020375e+04
1.357188912e-05  2.025063e+04  2.025063e+04  2.025063e+04  2.025063e+04
1.360316076e-05  2.029750e+04  2.029750e+04  2.029750e+04  2.029750e+04
1.363443239e-05  2.034438e+04  2.034438e+04  2.034438e+04  2.034438e+04
1.366570403e-05  2.039125e+04  2.039125e+04  2.039125e+04  2.039125e+04
1.369697566e-05  2.043813e+04  2.043813e+04  2.043813e+04  2.043813e+04
1.372824729e-05  2.048500e+04  2.048500e+04  2.048500e+04  2.048500e+04
1.375951893e-05  2.053188e+04  2.053188e+04  2.053188e+04  2.053188e+04
1.379079056e-05  2.057875e+04  2.057875e+04  2.057875e+04  2.057875e+04
1.382206219e-05  2.062563e+04  2.062563e+04  2.062563e+04  2.062563e+04
1.385333383e-05  2.067250e+04  2.067250e+04  2.067250e+04  2.067250e+04
1.388460546e-05  2.071938e+04  2.071938e+04  2.071938e+04  2.071938e+04
1.391587710e-05  2.076625e+04  2.076625e+04  2.076625e+04  2.076625e+04
1.394714873e-05  2.081313e+04  2.081313e+04  2.081313e+04  2.081313e+04
1.397842036e-05  2.086000e+04  2.086000e+04  2.086000e+04  2.086000e+04
1.400969200e-05  2.090688e+04  2.090688e+04  2.090688e+04  2.090688e+04
1.404096363e-05  2.095375e+04  2.095375e+04  2.095375e+04  2.095375e+04
1.407223527e-05  2.100063e+04  2.100063e+04  2.100063e+04  2.100063e+04
1.410350690e-05  2.104750e+04  2.104750e+04  2.104750e+04  2.104750e+04
1.413477853e-05  2.109438e+04  2.109438e+04  2.109438e+04  2.109438e+04
1.416605017e-05  2.114125e+04  2.114125e+04  2.114125e+04  2.114125e+04
1.419732180e-05  2.118813e+04  2.118813e+04  2.118813e+04  2.118813e+04
1.422859344e-05  2.123500e+04  2.123500e+04  2.123500e+04  2.123500e+04
1.425986507e-05  2.128188e+04  2.128188e+04  2.128188e+04  2.128188e+04
1.429113670e-05  2.132875e+04  2.132875e+04  2.132875e+04  2.132875e+04
1.432240834e-05  2.137563e+04  2.137563e+04  2.137563e+04  2.137563e+04
1.435367997e-05  2.142250e+04  2.142250e+04  2.142250e+04  2.142250e+04
1.438495161e-05  2.146938e+04  2.146938e+04  2.146938e+04  2.146938e+04
1.441622324e-05  2.151625e+04  2.151625e+04  2.151625e+04  2.151625e+04
1.444749487e-05  2.156313e+04  2.156313e+04  2.156313e+04  2.156313e+04
1.447876651e-05  2.161000e+04  2.161000e+04  2.161000e+04  2.161000e+04
1.451003814e-05  2.165688e+04  2.165688e+04  2.165688e+04  2.165688e+04
1.454130978e-05  2.170375e+04  2.170375e+04  2.170375e+04  2.170375e+04
1.457258141e-05  2.175063e+04  2.175063e+04  2.175063e+04  2.175063e+04
1.460385304e-05  2.179750e+04  2.179750e+04  2.179750e+04  2.179750e+04
1.463512468e-05  2.184438e+04  2.184438e+04  2.184438e+04  2.184438e+04
1.466639631e-05  2.189125e+04  2.189125e+04  2.189125e+04  2.189125e+04
1.469766794e-05  2.193813e+04  2.193813e+04  2.193813e+04  2.193813e+04
1.472893958e-05  2.198500e+04  2.198500e+04  2.198500e+04  2.198500e+04
1.476021121e-05  2.203188e+04  2.203188e+04  2.203188e+04  2.203188e+04
1.479148285e-05  2.207875e+04  2.207875e+04  2.207875e+04  2.207875e+04
1.482275448e-05  2.212563e+04  2.212563e+04  2.212563e+04  2.212563e+04
1.485402611e-05  2.217250e+04  2.217250e+04  2.217250e+04  2.217250e+04
1.488529775e-05  2.221938e+04  2.221938e+04  2.221938e+04  2.221938e+04
1.491656938e-05  2.226625e+04  2.226625e+04  2.226625e+04  2.226625e+04
1.494784102e-05  2.231313e+04  2.231313e+04  2.231313e+04  2.231313e+04
1.497911265e-05  2.236000e+04  2.236000e+04  2.236000e+04  2.236000e+04
1.501038428e-05  2.240688e+04  2.240688e+04  2.240688e+04  2.240688e+04
1.504165592e-05  2.245375e+04  2.245375e+04  2.245375e+04  2.245375e+04
1.507292755e-05  2.250063e+04  2.250063e+04  2.250063e+04  2.250063e+04
1.510419919e-05  2.254750e+04  2.254750e+04  2.254750e+04  2.254750e+04
1.513547082e-05  2.259438e+04  2.259438e+04  2.259438e+04  2.259438e+04
1.516674245e-05  2.264125e+04  2.264125e+04  2.264125e+04  2.264125e+04
1.519801409e-05  2.268813e+04  2.268813e+04  2.268813e+04  2.268813e+04
1.522928572e-05  2.273500e+04  2.273500e+04  2.273500e+04  2.273500e+04
1.526055736e-05  2.278188e+04  2.278188e+04  2.278188e+04  2.278188e+04
1.529182899e-05  2.282875e+04  2.282875e+04  2.282875e+04  2.282875e+04
1.532310062e-05  2.287563e+04  2.287563e+04  2.287563e+04  2.287563e+04
1.535437226e-05  2.292250e+04  2.292250e+04  2.292250e+04  2.292250e+04
1.538564389e-05  2.296938e+04  2.296938e+04  2.296938e+04  2.296938e+04
1.541691552e-05  2.301625e+04  2.301625e+04  2.301625e+04  2.301625e+04
1.544818716e-05  2.306313e+04  2.306313e+04  2.306313e+04  2.306313e+04
1.547945879e-05  2.311000e+04  2.311000e+04  2.311000e+04  2.311000e+04
1.551073043e-05  2.315688e+04  2.315688e+04  2.315688e+04  2.315688e+04
1.554200206e-05  2.320375e+04  2.320375e+04  2.320375e+04  2.320375e+04
1.557327369e-05  2.325063e+04  2.325063e+04  2.325063e+04  2.325063e+04
1.560454533e-05  2.329750e+04  2.329750e+04  2.329750e+04  2.329750e+04
1.563581696e-05  2.334438e+04  2.334438e+04  2.334438e+04  2.334438e+04
1.566708860e-05  2.339125e+04  2.339125e+04  2.339125e+04  2.339125e+04
1.569836023e-05  2.343813e+04  2.343813e+04  2.343813e+04  2.343813e+04
1.572963186e-05  2.348500e+04  2.348500e+04  2.348500e+04  2.348500e+04
1.576090350e-05  2.353188e+04  2.353188e+04  2.353188e+04  2.353188e+04
1.579217513e-05  2.357875e+04  2.357875e+04  2.357875e+04  2.357875e+04
1.582344677e-05  2.362563e+04  2.362563e+04  2.362563e+04  2.362563e+04
1.585471840e-05  2.367250e+04  2.367250e+04  2.367250e+04  2.367250e+04
1.588599003e-05  2.371938e+04  2.371938e+04  2.371938e+04  2.371938e+04
1.591726167e-05  2.376625e+04  2.376625e+04  2.376625e+04  2.376625e+04
1.594853330e-05  2.381313e+04  2.381313e+04  2.381313e+04  2.381313e+04
1.597980494e-05  2.386000e+04  2.386000e+04  2.386000e+04  2.386000e+04
1.601107657e-05  2.390688e+04  2.390688e+04  2.390688e+04  2.390688e+04
1.604234820e-05  2.395375e+04  2.395375e+04  2.395375e+04  2.395375e+04
1.607361984e-05  2.400063e+04  2.400063e+04  2.400063e+04  2.400063e+04
1.610489147e-05  2.404750e+04  2.404750e+04  2.404750e+04  2.404750e+04
1.613616311e-05  2.409438e+04  2.409438e+04  2.409438e+04  2.409438e+04
1.616743474e-05  2.414125e+04  2.414125e+04  2.414125e+04  2.414125e+04
1.619870637e-05  2.418813e+04  2.418813e+04  2.418813e+04  2.418813e+04
1.622997801e-05  2.423500e+04  2.423500e+04  2.423500e+04  2.423500e+04
1.626124964e-05  2.428188e+04  2.428188e+04  2.428188e+04  2.428188e+04
1.629252127e-05  2.432875e+04  2.432875e+04  2.432875e+04  2.432875e+04
1.632379291e-05  2.437563e+04  2.437563e+04  2.437563e+04  2.437563e+04
1.635506454e-05  2.442250e+04  2.442250e+04  2.442250e+04  2.442250e+04
1.638633618e-05  2.446938e+04  2.446938e+04  2.446938e+04  2.446938e+04
1.641760781e-05  2.451625e+04  2.451625e+04  2.451625e+04  2.451625e+04
1.644887944e-05  2.456313e+04  2.456313e+04  2.456313e+04  2.456313e+04
1.648015108e-05  2.461000e+04  2.461000e+04  2.461000e+04  2.461000e+04
1.651142271e-05  2.465688e+04  2.465688e+04  2.465688e+04  2.465688e+04
1.654269435e-05  2.470375e+04  2.470375e+04  2.470375e+04  2.470375e+04
1.657396598e-05  2.475063e+04  2.475063e+04  2.475063e+04  2.475063e+04
1.660523761e-05  2.479750e+04  2.479750e+04  2.479750e+04  2.479750e+04
1.663650925e-05  2.484438e+04  2.484438e+04  2.484438e+04  2.484438e+04
1.666778088e-05  2.489125e+04  2.489125e+04  2.489125e+04  2.489125e+04
1.669905252e-05  2.493813e+04  2.493813e+04  2.493813e+04  2.493813e+04
1.673032415e-05  2.498500e+04  2.498500e+04  2.498500e+04  2.498500e+04
1.676159578e-05  2.503188e+04  2.503188e+04  2.503188e+04  2.503188e+04
1.679286742e-05  2.507875e+04  2.507875e+04  2.507875e+04  2.507875e+04
1.682413905e-05  2.512563e+04  2.512563e+04  2.512563e+04  2.512563e+04
1.685541069e-05  2.517250e+04  2.517250e+04  2.517250e+04  2.517250e+04
1.688668232e-05  2.521938e+04  2.521938e+04  2.521938e+04  2.521938e+04
1.691795395e-05  2.526625e+04  2.526625e+04  2.526625e+04  2.526625e+04
1.694922559e-05  2.531313e+04  2.531313e+04  2.531313e+04  2.531313e+04
1.698049722e-05  2.536000e+04  2.536000e+04  2.536000e+04  2.536000e+04
1.701176886e-05  2.540688e+04  2.540688e+04  2.540688e+04  2.540688e+04
1.704304049e-05  2.545375e+04  2.545375e+04  2.545375e+04  2.545375e+04
1.707431212e-05  2.550063e+04  2.550063e+04  2.550063e+04  2.550063e+04
1.710558376e-05  2.554750e+04  2.554750e+04  2.554750e+04  2.554750e+04
1.713685539e-05  2.559438e+04  2.559438e+04  2.559438e+04  2.559438e+04
1.716812702e-05  2.564125e+04  2.564125e+04  2.564125e+04  2.564125e+04
1.719939866e-05  2.568813e+04  2.568813e+04  2.568813e+04  2.568813e+04
1.723067029e-05  2.573500e+04  2.573500e+04  2.573500e+04  2.573500e+04
1.726194193e-05  2.578188e+04  2.578188e+04  2.578188e+04  2.578188e+04
1.729321356e-05  2.582875e+04  2.582875e+04  2.582875e+04  2.582875e+04
1.732448519e-05  2.587563e+04  2.587563e+04  2.587563e+04  2.587563e+04
1.735575683e-05  2.592250e+04  2.592250e+04  2.592250e+04  2.592250e+04
1.738702846e-05  2.596938e+04  2.596938e+04  2.596938e+04  2.596938e+04
1.741830010e-05  2.601625e+04  2.601625e+04  2.601625e+04  2.601625e+04
1.744957173e-05  2.606313e+04  2.606313e+04  2.606313e+04  2.606313e+04
1.748084336e-05  2.611000e+04  2.611000e+04  2.611000e+04  2.611000e+04
1.751211500e-05  2.615688e+04  2.615688e+04  2.615688e+04  2.615688e+04
1.754338663e-05  2.620375e+04  2.620375e+04  2.620375e+04  2.620375e+04
1.757465827e-05  2.625063e+04  2.625063e+04  2.625063e+04  2.625063e+04
1.760592990e-05  2.629750e+04  2.629750e+04  2.629750e+04  2.629750e+04
1.763720153e-05  2.634438e+04  2.634438e+04  2.634438e+04  2.634438e+04
1.766847317e-05  2.639125e+04  2.639125e+04  2.639125e+04  2.639125e+04
1.769974480e-05  2.643813e+04  2.643813e+04  2.643813e+04  2.643813e+04
1.773101644e-05  2.648500e+04  2.648500e+04  2.648500e+04  2.648500e+04
1.776228807e-05  2.653188e+04  2.653188e+04  2.653188e+04  2.653188e+04
1.779355970e-05  2.657875e+04  2.657875e+04  2.657875e+04  2.657875e+04
1.782483134e-05  2.662563e+04  2.662563e+04  2.662563e+04  2.662563e+04
1.785610297e-05  2.667250e+04  2.667250e+04  2.667250e+04  2.667250e+04
1.788737461e-05  2.671938e+04  2.671938e+04  2.671938e+04  2.671938e+04
1.791864624e-05  2.676625e+04  2.676625e+04  2.676625e+04  2.676625e+04
1.794991787e-05  2.681313e+04  2.681313e+04  2.681313e+04  2.681313e+04
1.798118951e-05  2.686000e+04  2.686000e+04  2.686000e+04  2.686000e+04
1.801246114e-05  2.690688e+04  2.690688e+04  2.690688e+04  2.690688e+04
1.804373277e-05  2.695375e+04  2.695375e+04  2.695375e+04  2.695375e+04
1.807500441e-05  2.700063e+04  2.700063e+04  2.700063e+04  2.700063e+04
1.810627604e-05  2.704750e+04  2.704750e+04  2.704750e+04  2.704750e+04
1.813754768e-05  2.709438e+04  2.709438e+04  2.709438e+04  2.709438e+04
1.816881931e-05  2.714125e+04  2.714125e+04  2.714125e+04  2.714125e+04
1.820009094e-05  2.718813e+04  2.718813e+04  2.718813e+04  2.718813e+04
1.823136258e-05  2.723500e+04  2.723500e+04  2.723500e+04  2.723500e+04
1.826263421e-05  2.728188e+04  2.728188e+04  2.728188e+04  2.728188e+04
1.829390585e-05  2.732875e+04  2.732875e+04  2.732875e+04  2.732875e+04
1.832517748e-05  2.737563e+04  2.737563e+04  2.737563e+04  2.737563e+04
1.835644911e-05  2.742250e+04  2.742250e+04  2.742250e+04  2.742250e+04
1.838772075e-05  2.746938e+04  2.746938e+04  2.746938e+04  2.746938e+04
1.841899238e-05  2.751625e+04  2.751625e+04  2.751625e+04  2.751625e+04
1.845026402e-05  2.756313e+04  2.756313e+04  2.756313e+04  2.756313e+04
1.848153565e-05  2.761000e+04  2.761000e+04  2.761000e+04  2.761000e+04
1.851280728e-05  2.765688e+04  2.765688e+04  2.765688e+04  2.765688e+04
1.854407892e-05  2.770375e+04  2.770375e+04  2.770375e+04  2.770375e+04
1.857535055e-05  2.775063e+04  2.775063e+04  2.775063e+04  2.775063e+04
1.860662219e-05  2.779750e+04  2.779750e+04  2.779750e+04  2.779750e+04
1.863789382e-05  2.784438e+04  2.784438e+04  2.784438e+04  2.784438e+04
1.866916545e-05  2.789125e+04  2.789125e+04  2.789125e+04  2.789125e+04
1.870043709e-05  2.793813e+04  2.793813e+04  2.793813e+04  2.793813e+04
1.873170872e-05  2.798500e+04  2.798500e+04  2.798500e+04  2.798500e+04
1.876298035e-05  2.803188e+04  2.803188e+04  2.803188e+04  2.803188e+04
1.879425199e-05  2.807875e+04  2.807875e+04  2.807875e+04  2.807875e+04
1.882552362e-05  2.812563e+04  2.812563e+04  2.812563e+04  2.812563e+04
1.885679526e-05  2.817250e+04  2.817250e+04  2.817250e+04  2.817250e+04
1.888806689e-05  2.821938e+04  2.821938e+04  2.821938e+04  2.821938e+04
1.891933852e-05  2.826625e+04  2.826625e+04  2.826625e+04  2.826625e+04
1.895061016e-05  2.831313e+04  2.831313e+04  2.831313e+04  2.831313e+04
1.898188179e-05  2.836000e+04  2.836000e+04  2.836000e+04  2.836000e+04
1.901315343e-05  2.840688e+04  2.840688e+04  2.840688e+04  2.840688e+04
1.904442506e-05  2.845375e+04  2.845375e+04  2.845375e+04  2.845375e+04
1.907569669e-05  2.850063e+04  2.850063e+04  2.850063e+04  2.850063e+04
1.910696833e-05  2.854750e+04  2.854750e+04  2.854750e+04  2.854750e+04
1.913823996e-05  2.859438e+04  2.859438e+04  2.859438e+04  2.859438e+04
1.916951160e-05  2.864125e+04  2.864125e+04  2.864125e+04  2.864125e+04
1.920078323e-05  2.868813e+04  2.868813e+04  2.868813e+04  2.868813e+04
1.923205486e-05  2.873500e+04  2.873500e+04  2.873500e+04  2.873500e+04
1.926332650e-05  2.878188e+04  2.878188e+04  2.878188e+04  2.878188e+04
