# t(s)   rho_eff(J)   power(W)   rho_I(J)   rho_N(J)
9.540975510e-05  3.601934e+07  -1.734998e+13  3.601934e+07  0.000000e+00
9.544102674e-05  3.592091e+07  1.028933e+13  3.592091e+07  0.000000e+00
9.547229837e-05  3.666287e+07  1.664949e+13  3.666287e+07  0.000000e+00
9.550357001e-05  3.696222e+07  -1.011962e+13  3.696222e+07  0.000000e+00
9.553484164e-05  3.602995e+07  -3.624987e+13  3.602995e+07  0.000000e+00
9.556611327e-05  3.469504e+07  -2.500144e+13  3.469504e+07  0.000000e+00
9.559738491e-05  3.446628e+07  1.605311e+13  3.446628e+07  0.000000e+00
9.562865654e-05  3.569905e+07  4.292925e+13  3.569905e+07  0.000000e+00
9.565992818e-05  3.715121e+07  2.802178e+13  3.715121e+07  0.000000e+00
9.569119981e-05  3.745162e+07  -8.166560e+12  3.745162e+07  0.000000e+00
9.572247144e-05  3.664045e+07  -2.426314e+13  3.664045e+07  0.000000e+00
9.575374308e-05  3.593413e+07  -8.083575e+12  3.593413e+07  0.000000e+00
9.578501471e-05  3.613488e+07  1.269560e+13  3.613488e+07  0.000000e+00
9.581628635e-05  3.672815e+07  9.153473e+12  3.672815e+07  0.000000e+00
9.584755798e-05  3.670737e+07  -1.266588e+13  3.670737e+07  0.000000e+00
9.587882961e-05  3.593599e+07  -2.290963e+13  3.593599e+07  0.000000e+00
9.591010125e-05  3.527452e+07  -8.490200e+12  3.527452e+07  0.000000e+00
9.594137288e-05  3.540498e+07  1.115201e+13  3.540498e+07  0.000000e+00
9.597264452e-05  3.597201e+07  1.196790e+13  3.597201e+07  0.000000e+00
9.600391615e-05  3.615349e+07  -2.287299e+12  3.615349e+07  0.000000e+00
9.603518778e-05  3.582895e+07  -6.683007e+12  3.582895e+07  0.000000e+00
9.606645942e-05  3.573552e+07  9.007416e+12  3.573552e+07  0.000000e+00
9.609773105e-05  3.639230e+07  2.429280e+13  3.639230e+07  0.000000e+00
9.612900268e-05  3.725487e+07  1.435403e+13  3.725487e+07  0.000000e+00
9.616027432e-05  3.729005e+07  -1.544572e+13  3.729005e+07  0.000000e+00
9.619154595e-05  3.628884e+07  -3.298155e+13  3.628884e+07  0.000000e+00
9.622281759e-05  3.522728e+07  -1.782998e+13  3.522728e+07  0.000000e+00
9.625408922e-05  3.517370e+07  1.369741e+13  3.517370e+07  0.000000e+00
9.628536085e-05  3.608396e+07  2.835322e+13  3.608396e+07  0.000000e+00
9.631663249e-05  3.694700e+07  1.500283e+13  3.694700e+07  0.000000e+00
9.634790412e-05  3.702229e+07  -5.633672e+12  3.702229e+07  0.000000e+00
9.637917576e-05  3.659465e+07  -9.874470e+12  3.659465e+07  0.000000e+00
9.641044739e-05  3.640470e+07  7.124011e+11  3.640470e+07  0.000000e+00
9.644171902e-05  3.663921e+07  6.532399e+12  3.663921e+07  0.000000e+00
9.647299066e-05  3.681326e+07  -1.151087e+12  3.681326e+07  0.000000e+00
9.650426229e-05  3.656721e+07  -1.003451e+13  3.656721e+07  0.000000e+00
9.653553393e-05  3.618567e+07  -6.912345e+12  3.618567e+07  0.000000e+00
9.656680556e-05  3.613489e+07  2.452743e+12  3.613489e+07  0.000000e+00
9.659807719e-05  3.633907e+07  2.090605e+12  3.633907e+07  0.000000e+00
9.662934883e-05  3.626565e+07  -1.007565e+13  3.626565e+07  0.000000e+00
9.666062046e-05  3.570891e+07  -1.794285e+13  3.570891e+07  0.000000e+00
9.669189210e-05  3.514344e+07  -9.460307e+12  3.514344e+07  0.000000e+00
9.672316373e-05  3.511723e+07  6.182627e+12  3.511723e+07  0.000000e+00
9.675443536e-05  3.553013e+07  1.141073e+13  3.553013e+07  0.000000e+00
9.678570700e-05  3.583090e+07  5.192399e+12  3.583090e+07  0.000000e+00
9.681697863e-05  3.585487e+07  3.716554e+12  3.585487e+07  0.000000e+00
9.684825027e-05  3.606334e+07  1.462587e+13  3.606334e+07  0.000000e+00
9.687952190e-05  3.676962e+07  2.230086e+13  3.676962e+07  0.000000e+00
9.691079353e-05  3.745811e+07  8.736477e+12  3.745811e+07  0.000000e+00
9.694206517e-05  3.731603e+07  -1.676277e+13  3.731603e+07  0.000000e+00
9.697333680e-05  3.640971e+07  -2.359643e+13  3.640971e+07  0.000000e+00
9.700460843e-05  3.584023e+07  9.791323e+10  3.584023e+07  0.000000e+00
9.703588007e-05  3.641583e+07  2.590069e+13  3.641583e+07  0.000000e+00
9.706715170e-05  3.746015e+07  1.678477e+13  3.746015e+07  0.000000e+00
9.709842334e-05  3.746561e+07  -2.347402e+13  3.746561e+07  0.000000e+00
9.712969497e-05  3.599201e+07  -4.875627e+13  3.599201e+07  0.000000e+00
9.716096660e-05  3.441623e+07  -2.552192e+13  3.441623e+07  0.000000e+00
9.719223824e-05  3.439578e+07  2.265426e+13  3.439578e+07  0.000000e+00
9.722350987e-05  3.583310e+07  4.065913e+13  3.583310e+07  0.000000e+00
9.725478151e-05  3.693874e+07  9.566990e+12  3.693874e+07  0.000000e+00
9.728605314e-05  3.643145e+07  -2.875113e+13  3.643145e+07  0.000000e+00
9.731732477e-05  3.514055e+07  -2.389650e+13  3.514055e+07  0.000000e+00
9.734859641e-05  3.493689e+07  1.882312e+13  3.493689e+07  0.000000e+00
9.737986804e-05  3.631781e+07  4.502974e+13  3.631781e+07  0.000000e+00
9.741113968e-05  3.775320e+07  2.147914e+13  3.775320e+07  0.000000e+00
9.744241131e-05  3.766118e+07  -2.095627e+13  3.766118e+07  0.000000e+00
9.747368294e-05  3.644252e+07  -2.848908e+13  3.644252e+07  0.000000e+00
9.750495458e-05  3.587938e+07  3.565752e+12  3.587938e+07  0.000000e+00
9.753622621e-05  3.666554e+07  2.400797e+13  3.666554e+07  0.000000e+00
9.756749785e-05  3.738092e+07  -4.209521e+12  3.738092e+07  0.000000e+00
9.759876948e-05  3.640226e+07  -4.911513e+13  3.640226e+07  0.000000e+00
9.763004111e-05  3.430910e+07  -4.653332e+13  3.430910e+07  0.000000e+00
9.766131275e-05  3.349191e+07  1.444055e+13  3.349191e+07  0.000000e+00
9.769258438e-05  3.521226e+07  6.901130e+13  3.521226e+07  0.000000e+00
9.772385602e-05  3.780811e+07  5.246045e+13  3.780811e+07  0.000000e+00
9.775512765e-05  3.849331e+07  -1.821970e+13  3.849331e+07  0.000000e+00
9.778639928e-05  3.666859e+07  -6.178538e+13  3.666859e+07  0.000000e+00
9.781767092e-05  3.462905e+07  -3.070957e+13  3.462905e+07  0.000000e+00
9.784894255e-05  3.474791e+07  3.227022e+13  3.474791e+07  0.000000e+00
9.788021418e-05  3.664733e+07  4.976867e+13  3.664733e+07  0.000000e+00
9.791148582e-05  3.786060e+07  6.162288e+12  3.786060e+07  0.000000e+00
9.794275745e-05  3.703274e+07  -3.732836e+13  3.703274e+07  0.000000e+00
9.797402909e-05  3.552597e+07  -2.505517e+13  3.552597e+07  0.000000e+00
9.800530072e-05  3.546571e+07  2.207318e+13  3.546571e+07  0.000000e+00
9.803657235e-05  3.690650e+07  3.813982e+13  3.690650e+07  0.000000e+00
9.806784399e-05  3.785110e+07  1.514518e+12  3.785110e+07  0.000000e+00
9.809911562e-05  3.700122e+07  -3.767295e+13  3.700122e+07  0.000000e+00
9.813038726e-05  3.549491e+07  -2.724142e+13  3.549491e+07  0.000000e+00
9.816165889e-05  3.529745e+07  1.537222e+13  3.529745e+07  0.000000e+00
9.819293052e-05  3.645634e+07  2.730005e+13  3.645634e+07  0.000000e+00
9.822420216e-05  3.700489e+07  -1.155897e+13  3.700489e+07  0.000000e+00
9.825547379e-05  3.573340e+07  -4.680266e+13  3.573340e+07  0.000000e+00
9.828674543e-05  3.407769e+07  -2.126497e+13  3.407769e+07  0.000000e+00
9.831801706e-05  3.440342e+07  4.323758e+13  3.440342e+07  0.000000e+00
9.834928869e-05  3.678191e+07  6.663384e+13  3.678191e+07  0.000000e+00
9.838056033e-05  3.857092e+07  1.310361e+13  3.857092e+07  0.000000e+00
9.841183196e-05  3.760146e+07  -5.732375e+13  3.760146e+07  0.000000e+00
9.844310360e-05  3.498570e+07  -6.004931e+13  3.498570e+07  0.000000e+00
9.847437523e-05  3.384578e+07  7.431772e+12  3.384578e+07  0.000000e+00
9.850564686e-05  3.545051e+07  6.101838e+13  3.545051e+07  0.000000e+00
9.853691850e-05  3.766206e+07  3.598452e+13  3.766206e+07  0.000000e+00
9.856819013e-05  3.770110e+07  -3.162301e+13  3.770110e+07  0.000000e+00
9.859946176e-05  3.568426e+07  -5.309878e+13  3.568426e+07  0.000000e+00
9.863073340e-05  3.438013e+07  -2.342077e+12  3.438013e+07  0.000000e+00
9.866200503e-05  3.553778e+07  5.154888e+13  3.553778e+07  0.000000e+00
9.869327667e-05  3.760416e+07  3.650795e+13  3.760416e+07  0.000000e+00
9.872454830e-05  3.782110e+07  -2.673874e+13  3.782110e+07  0.000000e+00
9.875581993e-05  3.593184e+07  -5.184465e+13  3.593184e+07  0.000000e+00
9.878709157e-05  3.457857e+07  -2.043323e+12  3.457857e+07  0.000000e+00
9.881836320e-05  3.580404e+07  5.856838e+13  3.580404e+07  0.000000e+00
9.884963484e-05  3.824163e+07  4.736012e+13  3.824163e+07  0.000000e+00
9.888090647e-05  3.876610e+07  -2.701075e+13  3.876610e+07  0.000000e+00
9.891217810e-05  3.655229e+07  -7.220571e+13  3.655229e+07  0.000000e+00
9.894344974e-05  3.425012e+07  -3.042487e+13  3.425012e+07  0.000000e+00
9.897472137e-05  3.464942e+07  4.536392e+13  3.464942e+07  0.000000e+00
9.900599301e-05  3.708732e+07  5.792575e+13  3.708732e+07  0.000000e+00
9.903726464e-05  3.827228e+07  -9.017731e+12  3.827228e+07  0.000000e+00
9.906853627e-05  3.652332e+07  -6.878199e+13  3.652332e+07  0.000000e+00
9.909980791e-05  3.397043e+07  -4.284952e+13  3.397043e+07  0.000000e+00
9.913107954e-05  3.384338e+07  3.739086e+13  3.384338e+07  0.000000e+00
9.916235118e-05  3.630898e+07  6.998408e+13  3.630898e+07  0.000000e+00
9.919362281e-05  3.822041e+07  1.310388e+13  3.822041e+07  0.000000e+00
9.922489444e-05  3.712854e+07  -6.072370e+13  3.712854e+07  0.000000e+00
9.925616608e-05  3.442255e+07  -5.677707e+13  3.442255e+07  0.000000e+00
9.928743771e-05  3.357751e+07  2.127667e+13  3.357751e+07  0.000000e+00
9.931870935e-05  3.575326e+07  7.636061e+13  3.575326e+07  0.000000e+00
9.934998098e-05  3.835336e+07  4.124991e+13  3.835336e+07  0.000000e+00
9.938125261e-05  3.833317e+07  -3.765932e+13  3.833317e+07  0.000000e+00
9.941252425e-05  3.599802e+07  -6.138013e+13  3.599802e+07  0.000000e+00
9.944379588e-05  3.449425e+07  -3.948144e+12  3.449425e+07  0.000000e+00
9.947506751e-05  3.575109e+07  5.750362e+13  3.575109e+07  0.000000e+00
9.950633915e-05  3.809072e+07  4.329072e+13  3.809072e+07  0.000000e+00
9.953761078e-05  3.845863e+07  -2.858437e+13  3.845863e+07  0.000000e+00
9.956888242e-05  3.630296e+07  -6.856127e+13  3.630296e+07  0.000000e+00
9.960015405e-05  3.417059e+07  -2.998024e+13  3.417059e+07  0.000000e+00
9.963142568e-05  3.442789e+07  3.578582e+13  3.442789e+07  0.000000e+00
9.966269732e-05  3.640875e+07  4.943566e+13  3.640875e+07  0.000000e+00
9.969396895e-05  3.751976e+07  3.655448e+12  3.751976e+07  0.000000e+00
9.972524059e-05  3.663737e+07  -3.489535e+13  3.663737e+07  0.000000e+00
9.975651222e-05  3.533729e+07  -1.741359e+13  3.533729e+07  0.000000e+00
9.978778385e-05  3.554827e+07  2.521739e+13  3.554827e+07  0.000000e+00
9.981905549e-05  3.691447e+07  2.892117e+13  3.691447e+07  0.000000e+00
9.985032712e-05  3.735709e+07  -1.501495e+13  3.735709e+07  0.000000e+00
9.988159876e-05  3.597539e+07  -4.792855e+13  3.597539e+07  0.000000e+00
9.991287039e-05  3.435949e+07  -2.254446e+13  3.435949e+07  0.000000e+00
9.994414202e-05  3.456538e+07  3.310466e+13  3.456538e+07  0.000000e+00
9.997541366e-05  3.642996e+07  5.081170e+13  3.642996e+07  0.000000e+00
1.000066853e-04  3.774331e+07  9.729717e+12  3.774331e+07  0.000000e+00
1.000379569e-04  3.703849e+07  -3.760401e+13  3.703849e+07  0.000000e+00
1.000692286e-04  3.539144e+07  -3.286541e+13  3.539144e+07  0.000000e+00
1.001005002e-04  3.498298e+07  1.549964e+13  3.498298e+07  0.000000e+00
1.001317718e-04  3.636083e+07  4.642975e+13  3.636083e+07  0.000000e+00
1.001630435e-04  3.788685e+07  2.470825e+13  3.788685e+07  0.000000e+00
1.001943151e-04  3.790617e+07  -1.863360e+13  3.790617e+07  0.000000e+00
1.002255867e-04  3.672144e+07  -3.158156e+13  3.672144e+07  0.000000e+00
1.002568584e-04  3.593095e+07  -7.696050e+12  3.593095e+07  0.000000e+00
1.002881300e-04  3.624010e+07  1.248300e+13  3.624010e+07  0.000000e+00
1.003194016e-04  3.671168e+07  7.906928e+11  3.671168e+07  0.000000e+00
1.003506733e-04  3.628956e+07  -2.172443e+13  3.628956e+07  0.000000e+00
1.003819449e-04  3.535297e+07  -1.809829e+13  3.535297e+07  0.000000e+00
1.004132165e-04  3.515763e+07  1.048540e+13  3.515763e+07  0.000000e+00
1.004444882e-04  3.600876e+07  2.548636e+13  3.600876e+07  0.000000e+00
1.004757598e-04  3.675163e+07  5.053849e+12  3.675163e+07  0.000000e+00
1.005070314e-04  3.632484e+07  -2.388451e+13  3.632484e+07  0.000000e+00
1.005383031e-04  3.525782e+07  -2.079832e+13  3.525782e+07  0.000000e+00
1.005695747e-04  3.502405e+07  1.278728e+13  3.502405e+07  0.000000e+00
1.006008463e-04  3.605757e+07  3.305216e+13  3.605757e+07  0.000000e+00
1.006321180e-04  3.709124e+07  1.124507e+13  3.709124e+07  0.000000e+00
1.006633896e-04  3.676088e+07  -2.700634e+13  3.676088e+07  0.000000e+00
1.006946612e-04  3.540217e+07  -3.342432e+13  3.540217e+07  0.000000e+00
1.007259329e-04  3.467041e+07  8.366717e+11  3.467041e+07  0.000000e+00
1.007572045e-04  3.545450e+07  3.383369e+13  3.545450e+07  0.000000e+00
1.007884761e-04  3.678648e+07  2.681357e+13  3.678648e+07  0.000000e+00
1.008197478e-04  3.713151e+07  -7.208408e+12  3.713151e+07  0.000000e+00
1.008510194e-04  3.633564e+07  -2.282580e+13  3.633564e+07  0.000000e+00
1.008822910e-04  3.570391e+07  -2.296587e+12  3.570391e+07  0.000000e+00
1.009135627e-04  3.619201e+07  2.326824e+13  3.619201e+07  0.000000e+00
1.009448343e-04  3.715918e+07  1.781992e+13  3.715918e+07  0.000000e+00
1.009761059e-04  3.730652e+07  -1.095526e+13  3.730652e+07  0.000000e+00
1.010073776e-04  3.647400e+07  -2.330286e+13  3.647400e+07  0.000000e+00
1.010386492e-04  3.584909e+07  -2.512612e+12  3.584909e+07  0.000000e+00
1.010699208e-04  3.631685e+07  2.168956e+13  3.631685e+07  0.000000e+00
1.011011925e-04  3.720562e+07  1.345508e+13  3.720562e+07  0.000000e+00
1.011324641e-04  3.715838e+07  -1.945391e+13  3.715838e+07  0.000000e+00
1.011637357e-04  3.598891e+07  -3.424140e+13  3.598891e+07  0.000000e+00
1.011950074e-04  3.501681e+07  -9.847240e+12  3.501681e+07  0.000000e+00
1.012262790e-04  3.537303e+07  2.355353e+13  3.537303e+07  0.000000e+00
1.012575506e-04  3.648993e+07  2.283722e+13  3.648993e+07  0.000000e+00
1.012888223e-04  3.680135e+07  -1.126410e+13  3.680135e+07  0.000000e+00
1.013200939e-04  3.578543e+07  -3.377804e+13  3.578543e+07  0.000000e+00
1.013513656e-04  3.468876e+07  -1.320781e+13  3.468876e+07  0.000000e+00
1.013826372e-04  3.495937e+07  2.727548e+13  3.495937e+07  0.000000e+00
1.014139088e-04  3.639465e+07  3.878921e+13  3.639465e+07  0.000000e+00
1.014451805e-04  3.738538e+07  8.501610e+12  3.738538e+07  0.000000e+00
1.014764521e-04  3.692637e+07  -2.521038e+13  3.692637e+07  0.000000e+00
1.015077237e-04  3.580864e+07  -2.253167e+13  3.580864e+07  0.000000e+00
1.015389954e-04  3.551717e+07  8.370124e+12  3.551717e+07  0.000000e+00
1.015702670e-04  3.633213e+07  2.504968e+13  3.633213e+07  0.000000e+00
1.016015386e-04  3.708386e+07  7.137441e+12  3.708386e+07  0.000000e+00
1.016328103e-04  3.677853e+07  -1.908920e+13  3.677853e+07  0.000000e+00
1.016640819e-04  3.588996e+07  -1.799387e+13  3.588996e+07  0.000000e+00
1.016953535e-04  3.565313e+07  7.889186e+12  3.565313e+07  0.000000e+00
1.017266252e-04  3.638337e+07  2.289962e+13  3.638337e+07  0.000000e+00
1.017578968e-04  3.708535e+07  7.087988e+12  3.708535e+07  0.000000e+00
1.017891684e-04  3.682668e+07  -1.756750e+13  3.682668e+07  0.000000e+00
1.018204401e-04  3.598662e+07  -1.796641e+13  3.598662e+07  0.000000e+00
1.018517117e-04  3.570300e+07  4.862755e+12  3.570300e+07  0.000000e+00
1.018829833e-04  3.629075e+07  1.733806e+13  3.629075e+07  0.000000e+00
1.019142550e-04  3.678738e+07  -5.173278e+11  3.678738e+07  0.000000e+00
1.019455266e-04  3.625840e+07  -2.660241e+13  3.625840e+07  0.000000e+00
1.019767982e-04  3.512358e+07  -2.476538e+13  3.512358e+07  0.000000e+00
1.020080699e-04  3.470949e+07  7.114371e+12  3.470949e+07  0.000000e+00
1.020393415e-04  3.556853e+07  3.246279e+13  3.556853e+07  0.000000e+00
1.020706131e-04  3.673982e+07  2.157553e+13  3.673982e+07  0.000000e+00
1.021018848e-04  3.691794e+07  -1.118526e+13  3.691794e+07  0.000000e+00
1.021331564e-04  3.604026e+07  -2.591752e+13  3.604026e+07  0.000000e+00
1.021644280e-04  3.529697e+07  -6.797522e+12  3.529697e+07  0.000000e+00
1.021956997e-04  3.561512e+07  2.038453e+13  3.561512e+07  0.000000e+00
1.022269713e-04  3.657189e+07  2.279948e+13  3.657189e+07  0.000000e+00
1.022582429e-04  3.704107e+07  9.056829e+11  3.704107e+07  0.000000e+00
1.022895146e-04  3.662853e+07  -1.584502e+13  3.662853e+07  0.000000e+00
1.023207862e-04  3.605007e+07  -8.490636e+12  3.605007e+07  0.000000e+00
1.023520578e-04  3.609750e+07  9.563401e+12  3.609750e+07  0.000000e+00
1.023833295e-04  3.664820e+07  1.387335e+13  3.664820e+07  0.000000e+00
1.024146011e-04  3.696518e+07  1.524995e+12  3.696518e+07  0.000000e+00
1.024458727e-04  3.674358e+07  -8.394877e+12  3.674358e+07  0.000000e+00
1.024771444e-04  3.644014e+07  -3.715202e+12  3.644014e+07  0.000000e+00
1.025084160e-04  3.651122e+07  4.089996e+12  3.651122e+07  0.000000e+00
1.025396876e-04  3.669594e+07  -2.301796e+12  3.669594e+07  0.000000e+00
1.025709593e-04  3.636725e+07  -1.966660e+13  3.636725e+07  0.000000e+00
1.026022309e-04  3.546593e+07  -2.630087e+13  3.546593e+07  0.000000e+00
1.026335025e-04  3.472231e+07  -1.017270e+13  3.472231e+07  0.000000e+00
1.026647742e-04  3.482970e+07  1.451262e+13  3.482970e+07  0.000000e+00
1.026960458e-04  3.562998e+07  2.413225e+13  3.562998e+07  0.000000e+00
1.027273174e-04  3.633901e+07  1.348944e+13  3.633901e+07  0.000000e+00
1.027585891e-04  3.647365e+07  -7.862216e+11  3.647365e+07  0.000000e+00
1.027898607e-04  3.628983e+07  -3.221932e+12  3.628983e+07  0.000000e+00
1.028211323e-04  3.627214e+07  2.795720e+12  3.627214e+07  0.000000e+00
1.028524040e-04  3.646469e+07  4.110342e+12  3.646469e+07  0.000000e+00
1.028836756e-04  3.652922e+07  -2.045421e+12  3.652922e+07  0.000000e+00
1.029149472e-04  3.633676e+07  -5.473525e+12  3.633676e+07  0.000000e+00
1.029462189e-04  3.618688e+07  1.651384e+11  3.618688e+07  0.000000e+00
1.029774905e-04  3.634709e+07  6.749569e+12  3.634709e+07  0.000000e+00
1.030087621e-04  3.660902e+07  3.110582e+12  3.660902e+07  0.000000e+00
1.030400338e-04  3.654163e+07  -7.831690e+12  3.654163e+07  0.000000e+00
1.030713054e-04  3.611921e+07  -1.132405e+13  3.611921e+07  0.000000e+00
1.031025771e-04  3.583339e+07  -6.789948e+11  3.583339e+07  0.000000e+00
1.031338487e-04  3.607674e+07  1.218963e+13  3.607674e+07  0.000000e+00
1.031651203e-04  3.659577e+07  1.097699e+13  3.659577e+07  0.000000e+00
1.031963920e-04  3.676328e+07  -3.914726e+12  3.676328e+07  0.000000e+00
1.032276636e-04  3.635093e+07  -1.517405e+13  3.635093e+07  0.000000e+00
1.032589352e-04  3.581424e+07  -1.001497e+13  3.581424e+07  0.000000e+00
1.032902069e-04  3.572456e+07  4.176258e+12  3.572456e+07  0.000000e+00
1.033214785e-04  3.607544e+07  9.668151e+12  3.607544e+07  0.000000e+00
1.033527501e-04  3.632924e+07  5.062510e+11  3.632924e+07  0.000000e+00
1.033840218e-04  3.610710e+07  -1.107557e+13  3.610710e+07  0.000000e+00
1.034152934e-04  3.563654e+07  -1.066231e+13  3.563654e+07  0.000000e+00
1.034465650e-04  3.544024e+07  1.364595e+12  3.544024e+07  0.000000e+00
1.034778367e-04  3.572188e+07  1.225687e+13  3.572188e+07  0.000000e+00
1.035091083e-04  3.620683e+07  1.291530e+13  3.620683e+07  0.000000e+00
1.035403799e-04  3.652965e+07  6.160743e+12  3.652965e+07  0.000000e+00
1.035716516e-04  3.659214e+07  -5.539205e+11  3.659214e+07  0.000000e+00
1.036029232e-04  3.649500e+07  -4.687229e+12  3.649500e+07  0.000000e+00
1.036341948e-04  3.629899e+07  -7.345070e+12  3.629899e+07  0.000000e+00
1.036654665e-04  3.603562e+07  -6.527198e+12  3.603562e+07  0.000000e+00
1.036967381e-04  3.589075e+07  1.586942e+12  3.589075e+07  0.000000e+00
1.037280097e-04  3.613487e+07  1.364100e+13  3.613487e+07  0.000000e+00
1.037592814e-04  3.674391e+07  1.741026e+13  3.674391e+07  0.000000e+00
1.037905530e-04  3.722376e+07  4.581409e+12  3.722376e+07  0.000000e+00
1.038218246e-04  3.703044e+07  -1.622610e+13  3.703044e+07  0.000000e+00
1.038530963e-04  3.620893e+07  -2.501150e+13  3.620893e+07  0.000000e+00
1.038843679e-04  3.546614e+07  -1.162858e+13  3.546614e+07  0.000000e+00
1.039156395e-04  3.548164e+07  1.151580e+13  3.548164e+07  0.000000e+00
1.039469112e-04  3.618638e+07  2.168533e+13  3.618638e+07  0.000000e+00
1.039781828e-04  3.683791e+07  1.009286e+13  3.683791e+07  0.000000e+00
1.040094544e-04  3.681762e+07  -9.437358e+12  3.681762e+07  0.000000e+00
1.040407261e-04  3.624767e+07  -1.685053e+13  3.624767e+07  0.000000e+00
